nu,CH4/x=1e-6/T=300K/P=1atm/L=100cm
6374.15,1.56046463129e-10
6374.16,1.64772579622e-10
6374.17,1.76584270296e-10
6374.18,1.91384199109e-10
6374.19,2.08476262479e-10
6374.2,2.26336865958e-10
6374.21,2.42489478694e-10
6374.22,2.53846233181e-10
6374.23,2.57722233073e-10
6374.24,2.53086131306e-10
6374.25,2.41113667839e-10
6374.26,2.24559580412e-10
6374.27,2.06481475907e-10
6374.28,1.89236266739e-10
6374.29,1.74173354107e-10
6374.3,1.61851413135e-10
6374.31,1.52407798311e-10
6374.32,1.45817002382e-10
6374.33,1.4197296083e-10
6374.34,1.4066754738e-10
6374.35,1.41572830094e-10
6374.36,1.44323351651e-10
6374.37,1.4871624461e-10
6374.38,1.54882329771e-10
6374.39,1.63254077527e-10
6374.4,1.74380769163e-10
6374.41,1.8875660464e-10
6374.42,2.06656077236e-10
6374.43,2.27850686113e-10
6374.44,2.51192653307e-10
6374.45,2.74273110277e-10
6374.46,2.93598326987e-10
6374.47,3.05691113261e-10
6374.48,3.08797964988e-10
6374.49,3.03959516402e-10
6374.5,2.94464579289e-10
6374.51,2.84173599297e-10
6374.52,2.76008468554e-10
6374.53,2.7126708046e-10
6374.54,2.6956857907e-10
6374.55,2.69134076593e-10
6374.56,2.67416604431e-10
6374.57,2.62126083645e-10
6374.58,2.52278723119e-10
6374.59,2.38576910821e-10
6374.6,2.22816945986e-10
6374.61,2.06819130699e-10
6374.62,1.91679248267e-10
6374.63,1.7772963058e-10
6374.64,1.64965596354e-10
6374.65,1.53394010916e-10
6374.66,1.43048559533e-10
6374.67,1.3386174457e-10
6374.68,1.25637624336e-10
6374.69,1.18163264824e-10
6374.7,1.11330040711e-10
6374.71,1.0513505838e-10
6374.72,9.95921420276e-11
6374.73,9.46706763491e-11
6374.74,9.03140070436e-11
6374.75,8.65052070208e-11
6374.76,8.33085757949e-11
6374.77,8.08396638735e-11
6374.78,7.91976661688e-11
6374.79,7.84260261566e-11
6374.8,7.851782947e-11
6374.81,7.94405979112e-11
6374.82,8.11575098395e-11
6374.83,8.36394917178e-11
6374.84,8.68774602798e-11
6374.85,9.09053329772e-11
6374.86,9.58246762917e-11
6374.87,1.01813031382e-10
6374.88,1.09116277336e-10
6374.89,1.18036151242e-10
6374.9,1.28915452057e-10
6374.91,1.42080587825e-10
6374.92,1.5765240403e-10
6374.93,1.7518873082e-10
6374.94,1.93284723584e-10
6374.95,2.09472320663e-10
6374.96,2.2087104987e-10
6374.97,2.2560148937e-10
6374.98,2.23992412249e-10
6374.99,2.18397614095e-10
6375.0,2.11752019362e-10
6375.01,2.06185541618e-10
6375.02,2.02623373006e-10
6375.03,2.01258612392e-10
6375.04,2.0225297114e-10
6375.05,2.06065775098e-10
6375.06,2.13213721919e-10
6375.07,2.23710644717e-10
6375.08,2.36587113275e-10
6375.09,2.49849107866e-10
6375.1,2.61140820216e-10
6375.11,2.68928948452e-10
6375.12,2.73351840619e-10
6375.13,2.75967417079e-10
6375.14,2.78642663625e-10
6375.15,2.82500286363e-10
6375.16,2.87574877634e-10
6375.17,2.93144424438e-10
6375.18,2.98221410898e-10
6375.19,3.01905923181e-10
6375.2,3.03813577154e-10
6375.21,3.04601692029e-10
6375.22,3.06084564094e-10
6375.23,3.10691682719e-10
6375.24,3.20738051556e-10
6375.25,3.38030484489e-10
6375.26,3.63823808473e-10
6375.27,3.98796506362e-10
6375.28,4.42712290793e-10
6375.29,4.93607209712e-10
6375.3,5.46698167652e-10
6375.31,5.93844152416e-10
6375.32,6.24897961842e-10
6375.33,6.31534053869e-10
6375.34,6.11701679648e-10
6375.35,5.71066541968e-10
6375.36,5.19848378648e-10
6375.37,4.67711004237e-10
6375.38,4.20482277354e-10
6375.39,3.798400865e-10
6375.4,3.44832583818e-10
6375.41,3.1383274065e-10
6375.42,2.85904154046e-10
6375.43,2.61043235231e-10
6375.44,2.3958086682e-10
6375.45,2.21543939122e-10
6375.46,2.06471021796e-10
6375.47,1.93618495615e-10
6375.48,1.82299989044e-10
6375.49,1.72166227153e-10
6375.5,1.63277407499e-10
6375.51,1.55927642252e-10
6375.52,1.50388918105e-10
6375.53,1.46783398369e-10
6375.54,1.45127614812e-10
6375.55,1.45456830389e-10
6375.56,1.47916996761e-10
6375.57,1.52752873096e-10
6375.58,1.60180428741e-10
6375.59,1.70156085692e-10
6375.6,1.82058365649e-10
6375.61,1.94398955164e-10
6375.62,2.0489798195e-10
6375.63,2.11266440373e-10
6375.64,2.12425778387e-10
6375.65,2.0914443015e-10
6375.66,2.03447847987e-10
6375.67,1.97451069866e-10
6375.68,1.92657154864e-10
6375.69,1.89919698673e-10
6375.7,1.89610065541e-10
6375.71,1.91718607864e-10
6375.72,1.96001507109e-10
6375.73,2.02242287677e-10
6375.74,2.1040800742e-10
6375.75,2.20511117313e-10
6375.76,2.32404493804e-10
6375.77,2.45908594674e-10
6375.78,2.61191499691e-10
6375.79,2.7873716159e-10
6375.8,2.98439113124e-10
6375.81,3.18297831207e-10
6375.82,3.33926386864e-10
6375.83,3.39909487855e-10
6375.84,3.32716615676e-10
6375.85,3.13013149571e-10
6375.86,2.85250278665e-10
6375.87,2.55021080153e-10
6375.88,2.26569405219e-10
6375.89,2.01918199009e-10
6375.9,1.81310217345e-10
6375.91,1.64063714127e-10
6375.92,1.49282991543e-10
6375.93,1.36258996349e-10
6375.94,1.24593452004e-10
6375.95,1.14147647891e-10
6375.96,1.04917051007e-10
6375.97,9.69112105424e-11
6375.98,9.00870507903e-11
6375.99,8.43394590831e-11
6376.0,7.95245664391e-11
6376.01,7.54953547841e-11
6376.02,7.21370769141e-11
6376.03,6.93830352479e-11
6376.04,6.71932061362e-11
6376.05,6.55025765303e-11
6376.06,6.41712831771e-11
6376.07,6.29761025726e-11
6376.08,6.16656818369e-11
6376.09,6.00554060516e-11
6376.1,5.80961193238e-11
6376.11,5.58725205515e-11
6376.12,5.35495131075e-11
6376.13,5.13087460489e-11
6376.14,4.93001248256e-11
6376.15,4.76178735527e-11
6376.16,4.63018297633e-11
6376.17,4.53545289255e-11
6376.18,4.4759883059e-11
6376.19,4.44929370775e-11
6376.2,4.45185134891e-11
6376.21,4.4784378572e-11
6376.22,4.52181115453e-11
6376.23,4.5735741181e-11
6376.24,4.62643039651e-11
6376.25,4.67701304222e-11
6376.26,4.72768212919e-11
6376.27,4.78607715336e-11
6376.28,4.8626866331e-11
6376.29,4.96801021289e-11
6376.3,5.11083312196e-11
6376.31,5.29776577468e-11
6376.32,5.53289573678e-11
6376.33,5.81657992818e-11
6376.34,6.1437764895e-11
6376.35,6.50293961872e-11
6376.36,6.87542860185e-11
6376.37,7.23487395197e-11
6376.38,7.54926555677e-11
6376.39,7.79197193955e-11
6376.4,7.96064750981e-11
6376.41,8.08859610556e-11
6376.42,8.2354931838e-11
6376.43,8.46587009448e-11
6376.44,8.83385338594e-11
6376.45,9.38072052988e-11
6376.46,1.01387778017e-10
6376.47,1.1132809052e-10
6376.48,1.23730043394e-10
6376.49,1.38356642057e-10
6376.5,1.5433083361e-10
6376.51,1.69878973869e-10
6376.52,1.82457188743e-10
6376.53,1.89555091113e-10
6376.54,1.89928048457e-10
6376.55,1.84369072429e-10
6376.56,1.75324890053e-10
6376.57,1.65690524393e-10
6376.58,1.57743953113e-10
6376.59,1.52763720132e-10
6376.6,1.51170876361e-10
6376.61,1.52816538124e-10
6376.62,1.57184766149e-10
6376.63,1.63431365721e-10
6376.64,1.70317830353e-10
6376.65,1.76318706434e-10
6376.66,1.80146746267e-10
6376.67,1.81358818066e-10
6376.68,1.80335641154e-10
6376.69,1.77624915993e-10
6376.7,1.73496406995e-10
6376.71,1.68205523423e-10
6376.72,1.6245261225e-10
6376.73,1.57365951033e-10
6376.74,1.54078694903e-10
6376.75,1.53395583663e-10
6376.76,1.55753672406e-10
6376.77,1.61331300662e-10
6376.78,1.70127807717e-10
6376.79,1.81960047889e-10
6376.8,1.96429893433e-10
6376.81,2.12967229735e-10
6376.82,2.30987389503e-10
6376.83,2.49998947522e-10
6376.84,2.6940629743e-10
6376.85,2.8808847016e-10
6376.86,3.0427233151e-10
6376.87,3.15970570131e-10
6376.88,3.21554476431e-10
6376.89,3.20116354072e-10
6376.9,3.1190200292e-10
6376.91,2.98709340996e-10
6376.92,2.83481131466e-10
6376.93,2.69102207412e-10
6376.94,2.5745056747e-10
6376.95,2.49348627791e-10
6376.96,2.45083930423e-10
6376.97,2.44893606121e-10
6376.98,2.49149986668e-10
6376.99,2.58341295647e-10
6377.0,2.73019368252e-10
6377.01,2.93778849152e-10
6377.02,3.2123644742e-10
6377.03,3.55966097021e-10
6377.04,3.98368049121e-10
6377.05,4.48424200503e-10
6377.06,5.0521080261e-10
6377.07,5.66100183208e-10
6377.08,6.25993968597e-10
6377.09,6.7744936857e-10
6377.1,7.12489397016e-10
6377.11,7.25703859511e-10
6377.12,7.16655020735e-10
6377.13,6.89613403558e-10
6377.14,6.50895016644e-10
6377.15,6.06045277263e-10
6377.16,5.58641471626e-10
6377.17,5.10717909624e-10
6377.18,4.63762919026e-10
6377.19,4.19314650536e-10
6377.2,3.78877694532e-10
6377.21,3.43507219025e-10
6377.22,3.13516586566e-10
6377.23,2.88514226058e-10
6377.24,2.67731440171e-10
6377.25,2.50446836832e-10
6377.26,2.36239797755e-10
6377.27,2.24955033403e-10
6377.28,2.16542940179e-10
6377.29,2.10986032496e-10
6377.3,2.08320282737e-10
6377.31,2.08659883914e-10
6377.32,2.12210307036e-10
6377.33,2.19302541876e-10
6377.34,2.3044469139e-10
6377.35,2.463646857e-10
6377.36,2.68034705258e-10
6377.37,2.96672375803e-10
6377.38,3.33679954786e-10
6377.39,3.80416837726e-10
6377.4,4.37618829783e-10
6377.41,5.04273201497e-10
6377.42,5.76108128627e-10
6377.43,6.44776630754e-10
6377.44,6.99481764034e-10
6377.45,7.31207171078e-10
6377.46,7.36451111205e-10
6377.47,7.17400750832e-10
6377.48,6.79577751491e-10
6377.49,6.2969805204e-10
6377.5,5.74488151842e-10
6377.51,5.19916420033e-10
6377.52,4.70545327152e-10
6377.53,4.29077718801e-10
6377.54,3.9625435944e-10
6377.55,3.71105862581e-10
6377.56,3.51453711144e-10
6377.57,3.3462490879e-10
6377.58,3.18327774464e-10
6377.59,3.01385964221e-10
6377.6,2.83891127858e-10
6377.61,2.66680324256e-10
6377.62,2.50579132455e-10
6377.63,2.35969366325e-10
6377.64,2.22866454481e-10
6377.65,2.11243849104e-10
6377.66,2.01204385305e-10
6377.67,1.92846696599e-10
6377.68,1.86013521468e-10
6377.69,1.80195076677e-10
6377.7,1.74692453615e-10
6377.71,1.68918060647e-10
6377.72,1.62577776561e-10
6377.73,1.55576595043e-10
6377.74,1.47796387713e-10
6377.75,1.39076262316e-10
6377.76,1.2947209688e-10
6377.77,1.19454498162e-10
6377.78,1.0975336427e-10
6377.79,1.01015293096e-10
6377.8,9.36015622585e-11
6377.81,8.76016713785e-11
6377.82,8.2936180039e-11
6377.83,7.94393164537e-11
6377.84,7.68948115726e-11
6377.85,7.5049760182e-11
6377.86,7.36481522604e-11
6377.87,7.24984130263e-11
6377.88,7.1520610038e-11
6377.89,7.07060093313e-11
6377.9,7.00244656603e-11
6377.91,6.93935048878e-11
6377.92,6.87531698089e-11
6377.93,6.81632822284e-11
6377.94,6.78121221747e-11
6377.95,6.79259197996e-11
6377.96,6.86660654293e-11
6377.97,7.00940921797e-11
6377.98,7.22155929939e-11
6377.99,7.50423574709e-11
6378.0,7.85703140194e-11
6378.01,8.26227101754e-11
6378.02,8.66587299143e-11
6378.03,8.97820428901e-11
6378.04,9.1124061486e-11
6378.05,9.04107122614e-11
6378.06,8.81869036332e-11
6378.07,8.54644793439e-11
6378.08,8.31858397631e-11
6378.09,8.19691469742e-11
6378.1,8.21677883118e-11
6378.11,8.40144930136e-11
6378.12,8.76961374383e-11
6378.13,9.33416202931e-11
6378.14,1.0093317821e-10
6378.15,1.1013871918e-10
6378.16,1.20128740366e-10
6378.17,1.29595883153e-10
6378.18,1.3721827662e-10
6378.19,1.42396552031e-10
6378.2,1.4557812285e-10
6378.21,1.47760756584e-10
6378.22,1.49649584714e-10
6378.23,1.51194449776e-10
6378.24,1.51738917776e-10
6378.25,1.50570919033e-10
6378.26,1.47491007403e-10
6378.27,1.43019918837e-10
6378.28,1.38144412853e-10
6378.29,1.33867582988e-10
6378.3,1.30889766119e-10
6378.31,1.2951029601e-10
6378.32,1.29647153703e-10
6378.33,1.30865420159e-10
6378.34,1.32396934035e-10
6378.35,1.33236971653e-10
6378.36,1.32433184942e-10
6378.37,1.29517305293e-10
6378.38,1.24781866514e-10
6378.39,1.19145626663e-10
6378.4,1.13720371776e-10
6378.41,1.09417967003e-10
6378.42,1.06784476664e-10
6378.43,1.06002953271e-10
6378.44,1.06930623236e-10
6378.45,1.09107702199e-10
6378.46,1.11794743712e-10
6378.47,1.14178741863e-10
6378.48,1.1577424457e-10
6378.49,1.16723646977e-10
6378.5,1.17656151928e-10
6378.51,1.19240399777e-10
6378.52,1.21876410439e-10
6378.53,1.25712348818e-10
6378.54,1.30834089062e-10
6378.55,1.3742058526e-10
6378.56,1.45773141198e-10
6378.57,1.56242220932e-10
6378.58,1.69121806442e-10
6378.59,1.84555112016e-10
6378.6,2.02422718996e-10
6378.61,2.22129036992e-10
6378.62,2.42278144173e-10
6378.63,2.60464982724e-10
6378.64,2.73593271003e-10
6378.65,2.7892430732e-10
6378.66,2.75401337864e-10
6378.67,2.64290794212e-10
6378.68,2.4859662967e-10
6378.69,2.31721541622e-10
6378.7,2.162947963e-10
6378.71,2.0363327585e-10
6378.72,1.93735249255e-10
6378.73,1.85600180371e-10
6378.74,1.77815230785e-10
6378.75,1.69293381803e-10
6378.76,1.59775332527e-10
6378.77,1.49742026081e-10
6378.78,1.39900901991e-10
6378.79,1.30743663953e-10
6378.8,1.22426035789e-10
6378.81,1.14886251434e-10
6378.82,1.08070436504e-10
6378.83,1.02123538363e-10
6378.84,9.73839075354e-11
6378.85,9.41988935259e-11
6378.86,9.2735046345e-11
6378.87,9.28547715632e-11
6378.88,9.40215273725e-11
6378.89,9.52927615354e-11
6378.9,9.55871834815e-11
6378.91,9.42207658282e-11
6378.92,9.12804563807e-11
6378.93,8.74628901241e-11
6378.94,8.36059082255e-11
6378.95,8.03520325902e-11
6378.96,7.80598880543e-11
6378.97,7.68596491064e-11
6378.98,7.67535412257e-11
6378.99,7.77031035868e-11
6379.0,7.96783539738e-11
6379.01,8.26740821339e-11
6379.02,8.6716743246e-11
6379.03,9.18855473789e-11
6379.04,9.83490448347e-11
6379.05,1.06389443986e-10
6379.06,1.16382259679e-10
6379.07,1.28720484896e-10
6379.08,1.43684473893e-10
6379.09,1.61244367966e-10
6379.1,1.80778294397e-10
6379.11,2.00757967858e-10
6379.12,2.18616331846e-10
6379.13,2.3115013405e-10
6379.14,2.35617091038e-10
6379.15,2.31034140315e-10
6379.16,2.18703733594e-10
6379.17,2.0151849529e-10
6379.18,1.82651974322e-10
6379.19,1.64556575627e-10
6379.2,1.48634665302e-10
6379.21,1.35392075796e-10
6379.22,1.24757156222e-10
6379.23,1.16380485204e-10
6379.24,1.09864479083e-10
6379.25,1.04909394781e-10
6379.26,1.01352091884e-10
6379.27,9.90962196102e-11
6379.28,9.79869929424e-11
6379.29,9.77229208184e-11
6379.3,9.7898407597e-11
6379.31,9.81951283753e-11
6379.32,9.85838226932e-11
6379.33,9.93503409053e-11
6379.34,1.0093967455e-10
6379.35,1.03779348788e-10
6379.36,1.08200398325e-10
6379.37,1.14448106207e-10
6379.38,1.22721152807e-10
6379.39,1.33194657462e-10
6379.4,1.46013572031e-10
6379.41,1.61267474193e-10
6379.42,1.7897563798e-10
6379.43,1.99099192003e-10
6379.44,2.21524102755e-10
6379.45,2.4588224068e-10
6379.46,2.71157497322e-10
6379.47,2.95297834633e-10
6379.48,3.15287337504e-10
6379.49,3.28009669838e-10
6379.5,3.31650832776e-10
6379.51,3.26731621696e-10
6379.52,3.15921625273e-10
6379.53,3.02738118439e-10
6379.54,2.90057992733e-10
6379.55,2.79243544084e-10
6379.56,2.70056014842e-10
6379.57,2.61156143069e-10
6379.58,2.50932819556e-10
6379.59,2.38349181929e-10
6379.6,2.23414311819e-10
6379.61,2.07069213945e-10
6379.62,1.90682449513e-10
6379.63,1.75523225125e-10
6379.64,1.62428411189e-10
6379.65,1.51704772791e-10
6379.66,1.43224373249e-10
6379.67,1.36635076903e-10
6379.68,1.3158785958e-10
6379.69,1.27875653606e-10
6379.7,1.25436263596e-10
6379.71,1.24286898232e-10
6379.72,1.24491229964e-10
6379.73,1.26163922394e-10
6379.74,1.2945063846e-10
6379.75,1.34472903892e-10
6379.76,1.41271945596e-10
6379.77,1.49744974985e-10
6379.78,1.59532176377e-10
6379.79,1.69871983967e-10
6379.8,1.7956626529e-10
6379.81,1.87246322171e-10
6379.82,1.91954138104e-10
6379.83,1.93708584215e-10
6379.84,1.93600861206e-10
6379.85,1.93324686337e-10
6379.86,1.9450725304e-10
6379.87,1.98226460419e-10
6379.88,2.04777518534e-10
6379.89,2.1354652412e-10
6379.9,2.22943296741e-10
6379.91,2.30594125946e-10
6379.92,2.34069099689e-10
6379.93,2.32014088561e-10
6379.94,2.24942545402e-10
6379.95,2.14988786027e-10
6379.96,2.04796497599e-10
6379.97,1.96332325107e-10
6379.98,1.90148894777e-10
6379.99,1.8519877601e-10
6380.0,1.79352657959e-10
6380.01,1.70718756735e-10
6380.02,1.59005484357e-10
6380.03,1.45657330773e-10
6380.04,1.3271175947e-10
6380.05,1.21641109555e-10
6380.06,1.12988004051e-10
6380.07,1.06569863372e-10
6380.08,1.01808550269e-10
6380.09,9.80086516125e-11
6380.1,9.45890340487e-11
6380.11,9.12745132812e-11
6380.12,8.81627449961e-11
6380.13,8.55863726417e-11
6380.14,8.38607065133e-11
6380.15,8.30945670932e-11
6380.16,8.3143231443e-11
6380.17,8.36910502851e-11
6380.18,8.44298248017e-11
6380.19,8.52367592639e-11
6380.2,8.62037311678e-11
6380.21,8.74840865527e-11
6380.22,8.90899260599e-11
6380.23,9.07891557142e-11
6380.24,9.21523438934e-11
6380.25,9.26882549416e-11
6380.26,9.1989161176e-11
6380.27,8.98883824989e-11
6380.28,8.65968226816e-11
6380.29,8.2662142843e-11
6380.3,7.87120459775e-11
6380.31,7.51904052436e-11
6380.32,7.22838350756e-11
6380.33,7.00216754448e-11
6380.34,6.84031811758e-11
6380.35,6.74457899703e-11
6380.36,6.71584442948e-11
6380.37,6.74999092876e-11
6380.38,6.83617543064e-11
6380.39,6.95831619427e-11
6380.4,7.09946133404e-11
6380.41,7.24836002287e-11
6380.42,7.40557268419e-11
6380.43,7.58402842781e-11
6380.44,7.80104776239e-11
6380.45,8.06605041059e-11
6380.46,8.37312581639e-11
6380.47,8.70499457141e-11
6380.48,9.04528501136e-11
6380.49,9.38724842645e-11
6380.5,9.73216069674e-11
6380.51,1.00835956532e-10
6380.52,1.04420949809e-10
6380.53,1.07960002562e-10
6380.54,1.11126384112e-10
6380.55,1.13470184683e-10
6380.56,1.1472352659e-10
6380.57,1.15072108587e-10
6380.58,1.15114996869e-10
6380.59,1.15569122488e-10
6380.6,1.17002544613e-10
6380.61,1.19743673681e-10
6380.62,1.23898539883e-10
6380.63,1.29369488766e-10
6380.64,1.3586577155e-10
6380.65,1.42996343124e-10
6380.66,1.50502965053e-10
6380.67,1.58493185702e-10
6380.68,1.67442617438e-10
6380.69,1.77977288512e-10
6380.7,1.90671504717e-10
6380.71,2.05984914343e-10
6380.72,2.24262913628e-10
6380.73,2.45697331393e-10
6380.74,2.70238694437e-10
6380.75,2.97554323398e-10
6380.76,3.27168576788e-10
6380.77,3.58818096236e-10
6380.78,3.92828116396e-10
6380.79,4.30236208176e-10
6380.8,4.72637087055e-10
6380.81,5.2201196167e-10
6380.82,5.80778222272e-10
6380.83,6.51932850888e-10
6380.84,7.38750144844e-10
6380.85,8.43522667119e-10
6380.86,9.65321777722e-10
6380.87,1.09722581117e-09
6380.88,1.22421659619e-09
6380.89,1.32422348312e-09
6380.9,1.37458137033e-09
6380.91,1.36206957549e-09
6380.92,1.28968888062e-09
6380.93,1.17458300028e-09
6380.94,1.03914962779e-09
6380.95,9.02411491758e-10
6380.96,7.76242209074e-10
6380.97,6.65947402012e-10
6380.98,5.72530227867e-10
6380.99,4.94767150396e-10
6381.0,4.3055953788e-10
6381.01,3.77675375367e-10
6381.02,3.34094116262e-10
6381.03,2.98122088055e-10
6381.04,2.6840246999e-10
6381.05,2.43887669672e-10
6381.06,2.23788392009e-10
6381.07,2.07502817312e-10
6381.08,1.94541557468e-10
6381.09,1.84460544414e-10
6381.1,1.76801596852e-10
6381.11,1.71038442004e-10
6381.12,1.66537296818e-10
6381.13,1.62572508456e-10
6381.14,1.58460669466e-10
6381.15,1.5379311918e-10
6381.16,1.48595667458e-10
6381.17,1.43271543478e-10
6381.18,1.38381038243e-10
6381.19,1.3440691453e-10
6381.2,1.3162703753e-10
6381.21,1.30145175212e-10
6381.22,1.30003576897e-10
6381.23,1.31227587513e-10
6381.24,1.33753075491e-10
6381.25,1.37330139521e-10
6381.26,1.41514282805e-10
6381.27,1.45791512378e-10
6381.28,1.49788773559e-10
6381.29,1.53415045707e-10
6381.3,1.56790695389e-10
6381.31,1.60004806388e-10
6381.32,1.62913740951e-10
6381.33,1.65171948558e-10
6381.34,1.66478209974e-10
6381.35,1.66822243436e-10
6381.36,1.66522928812e-10
6381.37,1.66044364214e-10
6381.38,1.65771812498e-10
6381.39,1.65958285256e-10
6381.4,1.66874367038e-10
6381.41,1.68969635534e-10
6381.42,1.72837762704e-10
6381.43,1.78979702593e-10
6381.44,1.87514346862e-10
6381.45,1.97957402479e-10
6381.46,2.09109697405e-10
6381.47,2.19101010772e-10
6381.48,2.25725612902e-10
6381.49,2.27206039185e-10
6381.5,2.23133968844e-10
6381.51,2.14826177286e-10
6381.52,2.0465271026e-10
6381.53,1.94920987983e-10
6381.54,1.87206337304e-10
6381.55,1.82352285363e-10
6381.56,1.80797453226e-10
6381.57,1.82875205572e-10
6381.58,1.88948820417e-10
6381.59,1.99394587474e-10
6381.6,2.14465622761e-10
6381.61,2.34033832113e-10
6381.62,2.57238616782e-10
6381.63,2.82240971504e-10
6381.64,3.06449077431e-10
6381.65,3.27322912037e-10
6381.66,3.43122768073e-10
6381.67,3.52803875683e-10
6381.68,3.55392836598e-10
6381.69,3.5003926804e-10
6381.7,3.36964513343e-10
6381.71,3.18122076986e-10
6381.72,2.96639520119e-10
6381.73,2.7551486587e-10
6381.74,2.56639092871e-10
6381.75,2.40631107018e-10
6381.76,2.27279322787e-10
6381.77,2.16171331794e-10
6381.78,2.0715537588e-10
6381.79,2.00440220189e-10
6381.8,1.96394286238e-10
6381.81,1.95288730075e-10
6381.82,1.97185901216e-10
6381.83,2.0199916469e-10
6381.84,2.09606713836e-10
6381.85,2.19865271926e-10
6381.86,2.32452083317e-10
6381.87,2.46586275161e-10
6381.88,2.60757673417e-10
6381.89,2.72668310092e-10
6381.9,2.79648069403e-10
6381.91,2.79597359785e-10
6381.92,2.71993142338e-10
6381.93,2.58214862921e-10
6381.94,2.40918025005e-10
6381.95,2.22961977137e-10
6381.96,2.06600003623e-10
6381.97,1.93203756559e-10
6381.98,1.83352944159e-10
6381.99,1.77022320598e-10
6382.0,1.73725681595e-10
6382.01,1.72618757333e-10
6382.02,1.7258888853e-10
6382.03,1.72345459277e-10
6382.04,1.70649267472e-10
6382.05,1.6681120237e-10
6382.06,1.61142490051e-10
6382.07,1.54841106792e-10
6382.08,1.49385875591e-10
6382.09,1.45986629992e-10
6382.1,1.45367126072e-10
6382.11,1.47742630288e-10
6382.12,1.52783676955e-10
6382.13,1.59490258074e-10
6382.14,1.66075370337e-10
6382.15,1.70143872493e-10
6382.16,1.69459380121e-10
6382.17,1.63082290944e-10
6382.18,1.51965122642e-10
6382.19,1.38356797923e-10
6382.2,1.24569061942e-10
6382.21,1.12139106726e-10
6382.22,1.01725445875e-10
6382.23,9.34000687222e-11
6382.24,8.69577801974e-11
6382.25,8.20992529646e-11
6382.26,7.85059388084e-11
6382.27,7.58553990893e-11
6382.28,7.38106565848e-11
6382.29,7.20271362232e-11
6382.3,7.02199514393e-11
6382.31,6.82601883098e-11
6382.32,6.61968650873e-11
6382.33,6.4167807811e-11
6382.34,6.22934933375e-11
6382.35,6.06498233908e-11
6382.36,5.93051146626e-11
6382.37,5.83466881317e-11
6382.38,5.78616257289e-11
6382.39,5.78921883606e-11
6382.4,5.83997708048e-11
6382.41,5.92623162489e-11
6382.42,6.03195607939e-11
6382.43,6.14511986537e-11
6382.44,6.26339249509e-11
6382.45,6.39268856428e-11
6382.46,6.5386337183e-11
6382.47,6.69578263811e-11
6382.48,6.84194801807e-11
6382.49,6.94492580494e-11
6382.5,6.98149319444e-11
6382.51,6.95449568462e-11
6382.52,6.89094160972e-11
6382.53,6.82321372073e-11
6382.54,6.77322941398e-11
6382.55,6.75212427975e-11
6382.56,6.7689373402e-11
6382.57,6.8356416104e-11
6382.58,6.96543738325e-11
6382.59,7.16922937492e-11
6382.6,7.45276116295e-11
6382.61,7.81335071549e-11
6382.62,8.23670422561e-11
6382.63,8.69686916066e-11
6382.64,9.16282331555e-11
6382.65,9.61200768493e-11
6382.66,1.00443135402e-10
6382.67,1.04860980289e-10
6382.68,1.0979364762e-10
6382.69,1.15611112747e-10
6382.7,1.22418602373e-10
6382.71,1.29906183787e-10
6382.72,1.37330364012e-10
6382.73,1.43710343121e-10
6382.74,1.48242934957e-10
6382.75,1.50703896779e-10
6382.76,1.51494312715e-10
6382.77,1.5130909312e-10
6382.78,1.50763966274e-10
6382.79,1.50229050243e-10
6382.8,1.49842690819e-10
6382.81,1.49599620084e-10
6382.82,1.49471956862e-10
6382.83,1.49552359395e-10
6382.84,1.50151763259e-10
6382.85,1.51764486431e-10
6382.86,1.5492745082e-10
6382.87,1.60102690815e-10
6382.88,1.676645394e-10
6382.89,1.77965209746e-10
6382.9,1.91411521142e-10
6382.91,2.08511186474e-10
6382.92,2.29877227765e-10
6382.93,2.56179174533e-10
6382.94,2.88021447105e-10
6382.95,3.25749240193e-10
6382.96,3.69200565244e-10
6382.97,4.17358359767e-10
6382.98,4.67782149872e-10
6382.99,5.15941051741e-10
6383.0,5.55175958442e-10
6383.01,5.78218924643e-10
6383.02,5.80154252973e-10
6383.03,5.61007888259e-10
6383.04,5.25865095108e-10
6383.05,4.82416291129e-10
6383.06,4.37910257006e-10
6383.07,3.97374532109e-10
6383.08,3.63406154215e-10
6383.09,3.36792760899e-10
6383.1,3.17242202793e-10
6383.11,3.03955428975e-10
6383.12,2.96070174486e-10
6383.13,2.93002012463e-10
6383.14,2.94598807888e-10
6383.15,3.01025545552e-10
6383.16,3.1245594141e-10
6383.17,3.28821150793e-10
6383.18,3.4989191823e-10
6383.19,3.75718014122e-10
6383.2,4.06960172081e-10
6383.21,4.44466878128e-10
6383.22,4.88006916186e-10
6383.23,5.3481158685e-10
6383.24,5.7890209454e-10
6383.25,6.12220986441e-10
6383.26,6.27937671249e-10
6383.27,6.24243391957e-10
6383.28,6.05459416485e-10
6383.29,5.79374918166e-10
6383.3,5.53301626138e-10
6383.31,5.31667022156e-10
6383.32,5.15606092613e-10
6383.33,5.03630662502e-10
6383.34,4.92714841805e-10
6383.35,4.79451791336e-10
6383.36,4.60944239622e-10
6383.37,4.35453580555e-10
6383.38,4.0304017768e-10
6383.39,3.65795357982e-10
6383.4,3.27054926055e-10
6383.41,2.89982905366e-10
6383.42,2.56566605312e-10
6383.43,2.27494004634e-10
6383.44,2.02613810901e-10
6383.45,1.81470882267e-10
