nu,CH4/x=1e-6/T=300K/P=1atm/L=100cm
6281.2,5.60298068405e-10
6281.21,5.60909749368e-10
6281.22,5.74621638013e-10
6281.23,6.00886156132e-10
6281.24,6.38807789538e-10
6281.25,6.87105122877e-10
6281.26,7.44630030555e-10
6281.27,8.11026662482e-10
6281.28,8.85963106558e-10
6281.29,9.66123892835e-10
6281.3,1.04214023766e-09
6281.31,1.09948331683e-09
6281.32,1.12488253913e-09
6281.33,1.11400710452e-09
6281.34,1.0736181316e-09
6281.35,1.0167825585e-09
6281.36,9.5582152924e-10
6281.37,8.97889252399e-10
6281.38,8.45307206273e-10
6281.39,7.99109139491e-10
6281.4,7.61625305346e-10
6281.41,7.35833914796e-10
6281.42,7.23299040443e-10
6281.43,7.23165587613e-10
6281.44,7.32135610405e-10
6281.45,7.44159553545e-10
6281.46,7.50561180025e-10
6281.47,7.42928409784e-10
6281.48,7.18033773034e-10
6281.49,6.79935494981e-10
6281.5,6.36767112253e-10
6281.51,5.95694581984e-10
6281.52,5.6048748127e-10
6281.53,5.32268611747e-10
6281.54,5.1128026739e-10
6281.55,4.97800320538e-10
6281.56,4.91522422989e-10
6281.57,4.89918443826e-10
6281.58,4.87340125931e-10
6281.59,4.76826888097e-10
6281.6,4.54340078059e-10
6281.61,4.21616433875e-10
6281.62,3.84467622237e-10
6281.63,3.48606985765e-10
6281.64,3.17119355787e-10
6281.65,2.90599400992e-10
6281.66,2.68471719066e-10
6281.67,2.50100802136e-10
6281.68,2.35183821147e-10
6281.69,2.23638589724e-10
6281.7,2.15463042741e-10
6281.71,2.10742006425e-10
6281.72,2.09665488735e-10
6281.73,2.12469917083e-10
6281.74,2.19338783412e-10
6281.75,2.30284550665e-10
6281.76,2.44987709382e-10
6281.77,2.6258206746e-10
6281.78,2.81489840097e-10
6281.79,2.99680775478e-10
6281.8,3.15725458455e-10
6281.81,3.30007314871e-10
6281.82,3.44517999784e-10
6281.83,3.60884267122e-10
6281.84,3.78353042605e-10
6281.85,3.93535289972e-10
6281.86,4.02108041308e-10
6281.87,4.01215706236e-10
6281.88,3.91087755695e-10
6281.89,3.75109825995e-10
6281.9,3.58225355365e-10
6281.91,3.4449280246e-10
6281.92,3.35423771211e-10
6281.93,3.29905556945e-10
6281.94,3.25163540633e-10
6281.95,3.18046039884e-10
6281.96,3.06363045226e-10
6281.97,2.89831212074e-10
6281.98,2.69992235151e-10
6281.99,2.4924971566e-10
6282.0,2.29812639255e-10
6282.01,2.1308767297e-10
6282.02,1.99634262263e-10
6282.03,1.89498963417e-10
6282.04,1.8256650257e-10
6282.05,1.78667009399e-10
6282.06,1.7749180825e-10
6282.07,1.78527235242e-10
6282.08,1.81132319304e-10
6282.09,1.84773466729e-10
6282.1,1.8926362467e-10
6282.11,1.94718474382e-10
6282.12,2.01233799665e-10
6282.13,2.08736752063e-10
6282.14,2.17265003105e-10
6282.15,2.27222327694e-10
6282.16,2.39049331327e-10
6282.17,2.5247917458e-10
6282.18,2.6600422176e-10
6282.19,2.76925309346e-10
6282.2,2.82109967882e-10
6282.21,2.79458950531e-10
6282.22,2.69370498425e-10
6282.23,2.54770176334e-10
6282.24,2.3936222511e-10
6282.25,2.25655301166e-10
6282.26,2.14232643539e-10
6282.27,2.0433347525e-10
6282.28,1.95005966615e-10
6282.29,1.85868818952e-10
6282.3,1.76956775198e-10
6282.31,1.68221172164e-10
6282.32,1.59528031891e-10
6282.33,1.51028847381e-10
6282.34,1.43239132555e-10
6282.35,1.36731905261e-10
6282.36,1.31846670086e-10
6282.37,1.28630331387e-10
6282.38,1.26944301914e-10
6282.39,1.26592140135e-10
6282.4,1.27330336177e-10
6282.41,1.28734662403e-10
6282.42,1.3011224487e-10
6282.43,1.30724337521e-10
6282.44,1.30249277003e-10
6282.45,1.28991523097e-10
6282.46,1.27563876104e-10
6282.47,1.26400186688e-10
6282.48,1.25536717086e-10
6282.49,1.24715945766e-10
6282.5,1.23657463742e-10
6282.51,1.22312620207e-10
6282.52,1.20925917268e-10
6282.53,1.19862267655e-10
6282.54,1.19368221592e-10
6282.55,1.19487549759e-10
6282.56,1.20196806233e-10
6282.57,1.21607496268e-10
6282.58,1.24019810355e-10
6282.59,1.27807929891e-10
6282.6,1.33298848333e-10
6282.61,1.40742999875e-10
6282.62,1.50329541705e-10
6282.63,1.62139378124e-10
6282.64,1.75940275954e-10
6282.65,1.90838568339e-10
6282.66,2.05075577072e-10
6282.67,2.16466540729e-10
6282.68,2.23537652852e-10
6282.69,2.26452197446e-10
6282.7,2.26803417922e-10
6282.71,2.26620744475e-10
6282.72,2.27626070379e-10
6282.73,2.31120842586e-10
6282.74,2.38103573109e-10
6282.75,2.49248468948e-10
6282.76,2.64828856011e-10
6282.77,2.84791204151e-10
6282.78,3.09000674602e-10
6282.79,3.37621314565e-10
6282.8,3.71585190816e-10
6282.81,4.12826740674e-10
6282.82,4.63939221818e-10
6282.83,5.27486901033e-10
6282.84,6.05255215521e-10
6282.85,6.96860682965e-10
6282.86,7.9697258551e-10
6282.87,8.92238911463e-10
6282.88,9.61876788887e-10
6282.89,9.8575169946e-10
6282.9,9.56603055211e-10
6282.91,8.85301540087e-10
6282.92,7.93434689636e-10
6282.93,7.01092672439e-10
6282.94,6.20010064435e-10
6282.95,5.53558678412e-10
6282.96,4.99828930403e-10
6282.97,4.55070731134e-10
6282.98,4.16343646417e-10
6282.99,3.82487446755e-10
6283.0,3.53460695082e-10
6283.01,3.29330884428e-10
6283.02,3.09866194481e-10
6283.03,2.94609470083e-10
6283.04,2.83039295242e-10
6283.05,2.7470912758e-10
6283.06,2.69388310218e-10
6283.07,2.67143413161e-10
6283.08,2.68288955706e-10
6283.09,2.73265245868e-10
6283.1,2.82579567762e-10
6283.11,2.96870936731e-10
6283.12,3.17016048706e-10
6283.13,3.44141226991e-10
6283.14,3.79487908246e-10
6283.15,4.24140307105e-10
6283.16,4.78453023986e-10
6283.17,5.4077553182e-10
6283.18,6.05491201765e-10
6283.19,6.61912415598e-10
6283.2,6.96824549525e-10
6283.21,7.01304141939e-10
6283.22,6.76866747964e-10
6283.23,6.34693876121e-10
6283.24,5.88869287164e-10
6283.25,5.50343820643e-10
6283.26,5.2534687456e-10
6283.27,5.16786568319e-10
6283.28,5.26063546237e-10
6283.29,5.54048877394e-10
6283.3,6.0093049644e-10
6283.31,6.64806089195e-10
6283.32,7.39113182208e-10
6283.33,8.10330023367e-10
6283.34,8.59737810035e-10
6283.35,8.72122564202e-10
6283.36,8.4613706668e-10
6283.37,7.95308842918e-10
6283.38,7.38016323499e-10
6283.39,6.86850516665e-10
6283.4,6.45458944449e-10
6283.41,6.12044366191e-10
6283.42,5.84633734389e-10
6283.43,5.63605772413e-10
6283.44,5.50136276277e-10
6283.45,5.4306424969e-10
6283.46,5.37507471889e-10
6283.47,5.26803239137e-10
6283.48,5.06790349883e-10
6283.49,4.78779149316e-10
6283.5,4.48265928018e-10
6283.51,4.21131141028e-10
6283.52,4.01137867738e-10
6283.53,3.89868249736e-10
6283.54,3.87799250045e-10
6283.55,3.95222134103e-10
6283.56,4.12511882656e-10
6283.57,4.39718682464e-10
6283.58,4.75558039095e-10
6283.59,5.16017352487e-10
6283.6,5.53515539787e-10
6283.61,5.78442679457e-10
6283.62,5.83820017722e-10
6283.63,5.70003725646e-10
6283.64,5.44756996815e-10
6283.65,5.18664930142e-10
6283.66,5.00545199109e-10
6283.67,4.95902892885e-10
6283.68,5.07565486056e-10
6283.69,5.36414733553e-10
6283.7,5.80939017998e-10
6283.71,6.35371751555e-10
6283.72,6.87678129335e-10
6283.73,7.20811499025e-10
6283.74,7.20113000522e-10
6283.75,6.82757429842e-10
6283.76,6.19529817837e-10
6283.77,5.46750727835e-10
6283.78,4.77179024142e-10
6283.79,4.16977774642e-10
6283.8,3.67561387266e-10
6283.81,3.28287770972e-10
6283.82,2.97995070946e-10
6283.83,2.75515653793e-10
6283.84,2.59832898719e-10
6283.85,2.5019623431e-10
6283.86,2.4620814034e-10
6283.87,2.47841718912e-10
6283.88,2.55381377495e-10
6283.89,2.69286419359e-10
6283.9,2.89922589187e-10
6283.91,3.17021706666e-10
6283.92,3.48741290304e-10
6283.93,3.80590841385e-10
6283.94,4.05427560777e-10
6283.95,4.16080111843e-10
6283.96,4.09768255174e-10
6283.97,3.90076858512e-10
6283.98,3.63980260751e-10
6283.99,3.37159149761e-10
6284.0,3.12033797424e-10
6284.01,2.88975908338e-10
6284.02,2.68226804157e-10
6284.03,2.5054355912e-10
6284.04,2.36695764758e-10
6284.05,2.2695855102e-10
6284.06,2.21148102171e-10
6284.07,2.18977286386e-10
6284.08,2.20340981563e-10
6284.09,2.25366896682e-10
6284.1,2.34348730985e-10
6284.11,2.47711724928e-10
6284.12,2.65981962909e-10
6284.13,2.89656483726e-10
6284.14,3.18986159956e-10
6284.15,3.53775468905e-10
6284.16,3.93209576975e-10
6284.17,4.35624893643e-10
6284.18,4.78404761398e-10
6284.19,5.18562565668e-10
6284.2,5.5432826267e-10
6284.21,5.87007691693e-10
6284.22,6.21407368814e-10
6284.23,6.63809340261e-10
6284.24,7.18424008844e-10
6284.25,7.83800139171e-10
6284.26,8.50282200276e-10
6284.27,9.00738784657e-10
6284.28,9.17263843165e-10
6284.29,8.91595554898e-10
6284.3,8.30458546605e-10
6284.31,7.5044949355e-10
6284.32,6.68031278798e-10
6284.33,5.93160409208e-10
6284.34,5.28819871237e-10
6284.35,4.73899000838e-10
6284.36,4.26467304905e-10
6284.37,3.85617375793e-10
6284.38,3.51497383529e-10
6284.39,3.24445490624e-10
6284.4,3.04289338592e-10
6284.41,2.90141875323e-10
6284.42,2.80557041651e-10
6284.43,2.73943352024e-10
6284.44,2.69102697196e-10
6284.45,2.6551794304e-10
6284.46,2.63162819822e-10
6284.47,2.6218372783e-10
6284.48,2.62847641641e-10
6284.49,2.65601179651e-10
6284.5,2.70933804589e-10
6284.51,2.79167036582e-10
6284.52,2.90539866149e-10
6284.53,3.05586434503e-10
6284.54,3.25173345419e-10
6284.55,3.49478931736e-10
6284.56,3.76092277319e-10
6284.57,3.98758170071e-10
6284.58,4.08966245855e-10
6284.59,4.00811498951e-10
6284.6,3.75330851492e-10
6284.61,3.39697794964e-10
6284.62,3.02353863149e-10
6284.63,2.69113364184e-10
6284.64,2.4245489586e-10
6284.65,2.2260895696e-10
6284.66,2.08761482224e-10
6284.67,1.9983162091e-10
6284.68,1.94863010907e-10
6284.69,1.93011096022e-10
6284.7,1.93130006393e-10
6284.71,1.93386524044e-10
6284.72,1.91591751583e-10
6284.73,1.86314866256e-10
6284.74,1.77722045778e-10
6284.75,1.67185151469e-10
6284.76,1.56240318271e-10
6284.77,1.46032382124e-10
6284.78,1.37343021469e-10
6284.79,1.30687089847e-10
6284.8,1.26318403891e-10
6284.81,1.24255765642e-10
6284.82,1.24353368936e-10
6284.83,1.26381624475e-10
6284.84,1.30129462474e-10
6284.85,1.35543671902e-10
6284.86,1.42842533838e-10
6284.87,1.52486213785e-10
6284.88,1.64975559316e-10
6284.89,1.80586083201e-10
6284.9,1.99123374705e-10
6284.91,2.19746441492e-10
6284.92,2.41059308111e-10
6284.93,2.61595142847e-10
6284.94,2.80217488814e-10
6284.95,2.95945449265e-10
6284.96,3.07625673509e-10
6284.97,3.13869838856e-10
6284.98,3.13033142109e-10
6284.99,3.03646794248e-10
6285.0,2.85745404302e-10
6285.01,2.61747667426e-10
6285.02,2.35508163626e-10
6285.03,2.10457404665e-10
6285.04,1.88542629324e-10
6285.05,1.70341546842e-10
6285.06,1.55677348261e-10
6285.07,1.44123887445e-10
6285.08,1.35252324727e-10
6285.09,1.28730449206e-10
6285.1,1.24346329723e-10
6285.11,1.21961761833e-10
6285.12,1.21438405986e-10
6285.13,1.22600647549e-10
6285.14,1.25260471852e-10
6285.15,1.29277415126e-10
6285.16,1.3460171191e-10
6285.17,1.41282508639e-10
6285.18,1.49451744805e-10
6285.19,1.59240972976e-10
6285.2,1.70543872115e-10
6285.21,1.82657305296e-10
6285.22,1.94115688865e-10
6285.23,2.03140406368e-10
6285.24,2.08640234447e-10
6285.25,2.11019784294e-10
6285.26,2.12137759502e-10
6285.27,2.14522876677e-10
6285.28,2.20508114943e-10
6285.29,2.31795693489e-10
6285.3,2.4936431059e-10
6285.31,2.73291409099e-10
6285.32,3.02257534689e-10
6285.33,3.32960614044e-10
6285.34,3.60133307614e-10
6285.35,3.7796132742e-10
6285.36,3.82808697711e-10
6285.37,3.75400428305e-10
6285.38,3.60327160016e-10
6285.39,3.43313759064e-10
6285.4,3.28658770244e-10
6285.41,3.18064036768e-10
6285.42,3.10508422812e-10
6285.43,3.03030799285e-10
6285.44,2.92662674809e-10
6285.45,2.78573562242e-10
6285.46,2.62528314423e-10
6285.47,2.47421726995e-10
6285.48,2.35671211034e-10
6285.49,2.28672057696e-10
6285.5,2.27030596072e-10
6285.51,2.3096450934e-10
6285.52,2.40596962079e-10
6285.53,2.56107278389e-10
6285.54,2.77807830045e-10
6285.55,3.06168568946e-10
6285.56,3.41544307923e-10
6285.57,3.83180350235e-10
6285.58,4.2745804141e-10
6285.59,4.66499854809e-10
6285.6,4.89539026226e-10
6285.61,4.88355121658e-10
6285.62,4.63130616525e-10
6285.63,4.22543214972e-10
6285.64,3.77946524085e-10
6285.65,3.37761565573e-10
6285.66,3.05843707885e-10
6285.67,2.82563814725e-10
6285.68,2.66381561674e-10
6285.69,2.55127539578e-10
6285.7,2.46929028822e-10
6285.71,2.40493082518e-10
6285.72,2.34711995149e-10
6285.73,2.28419997774e-10
6285.74,2.2095533391e-10
6285.75,2.12824886327e-10
6285.76,2.05443446338e-10
6285.77,2.00186314782e-10
6285.78,1.97665002964e-10
6285.79,1.97511592385e-10
6285.8,1.98510683414e-10
6285.81,1.99070370798e-10
6285.82,1.97979151401e-10
6285.83,1.95019318292e-10
6285.84,1.90993610402e-10
6285.85,1.87223641297e-10
6285.86,1.84945704275e-10
6285.87,1.8491654953e-10
6285.88,1.87274940183e-10
6285.89,1.91640366383e-10
6285.9,1.97456559901e-10
6285.91,2.04437553633e-10
6285.92,2.1278821076e-10
6285.93,2.23048137026e-10
6285.94,2.35790619293e-10
6285.95,2.51411320833e-10
6285.96,2.69922627899e-10
6285.97,2.90698844148e-10
6285.98,3.12486023925e-10
6285.99,3.33921924365e-10
6286.0,3.542872547e-10
6286.01,3.73954362883e-10
6286.02,3.94048584372e-10
6286.03,4.15071379353e-10
6286.04,4.35275633297e-10
6286.05,4.50758774565e-10
6286.06,4.58195497104e-10
6286.07,4.5789124878e-10
6286.08,4.53846991218e-10
6286.09,4.51131414906e-10
6286.1,4.537179133e-10
6286.11,4.64215148859e-10
6286.12,4.84431600387e-10
6286.13,5.15791443893e-10
6286.14,5.5972889449e-10
6286.15,6.18214396889e-10
6286.16,6.93911319906e-10
6286.17,7.89437692587e-10
6286.18,9.05694775346e-10
6286.19,1.03956299816e-09
6286.2,1.18204623221e-09
6286.21,1.3189893067e-09
6286.22,1.43492878264e-09
6286.23,1.51645077863e-09
6286.24,1.55231278301e-09
6286.25,1.53492126851e-09
6286.26,1.46686386762e-09
6286.27,1.36500159122e-09
6286.28,1.25442393427e-09
6286.29,1.15765726763e-09
6286.3,1.08879301001e-09
6286.31,1.05418122274e-09
6286.32,1.05546245003e-09
6286.33,1.09126800129e-09
6286.34,1.15628647953e-09
6286.35,1.23845652772e-09
6286.36,1.31737098755e-09
6286.37,1.36853644241e-09
6286.38,1.37437452644e-09
6286.39,1.33364184756e-09
6286.4,1.25945379835e-09
6286.41,1.16895796773e-09
6286.42,1.07602941619e-09
6286.43,9.90274105934e-10
6286.44,9.17351138472e-10
6286.45,8.58305288279e-10
6286.46,8.10300253896e-10
6286.47,7.70034454151e-10
6286.48,7.36997031965e-10
6286.49,7.13097727014e-10
6286.5,6.99204636861e-10
6286.51,6.91859260348e-10
6286.52,6.82810971758e-10
6286.53,6.6272430647e-10
6286.54,6.27275358887e-10
6286.55,5.79904503565e-10
6286.56,5.28192635143e-10
6286.57,4.78281001602e-10
6286.58,4.32746192447e-10
6286.59,3.91938075872e-10
6286.6,3.55762146345e-10
6286.61,3.24380089821e-10
6286.62,2.98212198449e-10
6286.63,2.77733795596e-10
6286.64,2.63216800463e-10
6286.65,2.54561796811e-10
6286.66,2.51257008076e-10
6286.67,2.52351299544e-10
6286.68,2.56361674238e-10
6286.69,2.61197081578e-10
6286.7,2.64336767174e-10
6286.71,2.63519401128e-10
6286.72,2.57857780126e-10
6286.73,2.48497165555e-10
6286.74,2.37876115539e-10
6286.75,2.2815404785e-10
6286.76,2.20287932613e-10
6286.77,2.14253343163e-10
6286.78,2.09761897179e-10
6286.79,2.06683945155e-10
6286.8,2.04876768142e-10
6286.81,2.03717705121e-10
6286.82,2.01918615159e-10
6286.83,1.98058338235e-10
6286.84,1.91589544647e-10
6286.85,1.83246506226e-10
6286.86,1.74289467785e-10
6286.87,1.65520190939e-10
6286.88,1.57162455516e-10
6286.89,1.49426717216e-10
6286.9,1.42850454963e-10
6286.91,1.38072485039e-10
6286.92,1.35428147414e-10
6286.93,1.34718523574e-10
6286.94,1.35207201219e-10
6286.95,1.35884452623e-10
6286.96,1.35997224413e-10
6286.97,1.35497681912e-10
6286.98,1.34975690743e-10
6286.99,1.35164593788e-10
6287.0,1.36459725366e-10
6287.01,1.38688132091e-10
6287.02,1.41204315979e-10
6287.03,1.43331546514e-10
6287.04,1.44866710804e-10
6287.05,1.46172817527e-10
6287.06,1.47810628281e-10
6287.07,1.50138785517e-10
6287.08,1.53167493092e-10
6287.09,1.56611271771e-10
6287.1,1.60024709926e-10
6287.11,1.62970599739e-10
6287.12,1.65192054332e-10
6287.13,1.66751956759e-10
6287.14,1.68078590549e-10
6287.15,1.69859091211e-10
6287.16,1.72792484406e-10
6287.17,1.7728610406e-10
6287.18,1.83211076657e-10
6287.19,1.8982697963e-10
6287.2,1.95903434353e-10
6287.21,2.0001968059e-10
6287.22,2.01117310934e-10
6287.23,1.9919434691e-10
6287.24,1.95528232351e-10
6287.25,1.920942194e-10
6287.26,1.90752050156e-10
6287.27,1.92797053093e-10
6287.28,1.98829375582e-10
6287.29,2.08703281184e-10
6287.3,2.21569804398e-10
6287.31,2.36177078984e-10
6287.32,2.51311806146e-10
6287.33,2.65900406521e-10
6287.34,2.78695070424e-10
6287.35,2.88344126831e-10
6287.36,2.94393170164e-10
6287.37,2.98234381111e-10
6287.38,3.02526236227e-10
6287.39,3.09232519583e-10
6287.4,3.17901264507e-10
6287.41,3.25626730782e-10
6287.42,3.29073246593e-10
6287.43,3.271950158e-10
6287.44,3.2208482092e-10
6287.45,3.17189543146e-10
6287.46,3.14981945845e-10
6287.47,3.16095541783e-10
6287.48,3.19945077718e-10
6287.49,3.25701942444e-10
6287.5,3.32579106026e-10
6287.51,3.39445292058e-10
6287.52,3.4482971602e-10
6287.53,3.47728166656e-10
6287.54,3.48229484378e-10
6287.55,3.47461709694e-10
6287.56,3.47490028807e-10
6287.57,3.51085398192e-10
6287.58,3.60689098365e-10
6287.59,3.76918170811e-10
6287.6,3.97503998112e-10
6287.61,4.17263163216e-10
6287.62,4.2982466471e-10
6287.63,4.31207748867e-10
6287.64,4.22763275665e-10
6287.65,4.103432301e-10
6287.66,4.00588028147e-10
6287.67,3.98026503943e-10
6287.68,4.04452254906e-10
6287.69,4.19333286366e-10
6287.7,4.39963644206e-10
6287.71,4.61279785371e-10
6287.72,4.76319837635e-10
6287.73,4.7847189972e-10
6287.74,4.64921421222e-10
6287.75,4.38295467599e-10
6287.76,4.04549988866e-10
6287.77,3.69236109823e-10
6287.78,3.35515814904e-10
6287.79,3.04640862332e-10
6287.8,2.77255530672e-10
6287.81,2.53990472127e-10
6287.82,2.35293714101e-10
6287.83,2.21188917191e-10
6287.84,2.11246859019e-10
6287.85,2.04666022792e-10
6287.86,2.00397964184e-10
6287.87,1.97373483545e-10
6287.88,1.94840511195e-10
6287.89,1.92624392846e-10
6287.9,1.91074313417e-10
6287.91,1.90717780581e-10
6287.92,1.91867377514e-10
6287.93,1.94387227235e-10
6287.94,1.97723751701e-10
6287.95,2.01223195769e-10
6287.96,2.04580276423e-10
6287.97,2.08090782806e-10
6287.98,2.12496027953e-10
6287.99,2.18597407062e-10
6288.0,2.270705355e-10
6288.01,2.38628028362e-10
6288.02,2.54119238076e-10
6288.03,2.74094787881e-10
6288.04,2.97947853367e-10
6288.05,3.2331047467e-10
6288.06,3.46517024072e-10
6288.07,3.6426101596e-10
6288.08,3.75171072918e-10
6288.09,3.79900393716e-10
6288.1,3.79957752131e-10
6288.11,3.76354559024e-10
6288.12,3.69090034685e-10
6288.13,3.5823724486e-10
6288.14,3.45571942996e-10
6288.15,3.34496555009e-10
6288.16,3.28108885719e-10
6288.17,3.27268338452e-10
6288.18,3.29816229892e-10
6288.19,3.31179658629e-10
6288.2,3.26551175526e-10
6288.21,3.13795406635e-10
6288.22,2.94683224873e-10
6288.23,2.73296798464e-10
6288.24,2.53475111474e-10
6288.25,2.37501101794e-10
6288.26,2.26217370911e-10
6288.27,2.1965469587e-10
6288.28,2.17537037079e-10
6288.29,2.19525631769e-10
6288.3,2.2527675565e-10
6288.31,2.34390585527e-10
6288.32,2.46304096849e-10
6288.33,2.60258048269e-10
6288.34,2.75526580996e-10
6288.35,2.91821779901e-10
6288.36,3.09353461891e-10
6288.37,3.28184990905e-10
6288.38,3.4731493751e-10
6288.39,3.64531922218e-10
6288.4,3.77840247975e-10
6288.41,3.87670708877e-10
6288.42,3.97603718538e-10
6288.43,4.12681254078e-10
6288.44,4.369858897e-10
6288.45,4.72100002553e-10
6288.46,5.1626135054e-10
6288.47,5.63608218937e-10
6288.48,6.04382238521e-10
6288.49,6.28317591512e-10
6288.5,6.30942697325e-10
6288.51,6.17187201891e-10
6288.52,5.97746076419e-10
6288.53,5.81809294213e-10
6288.54,5.72783868864e-10
6288.55,5.69134032209e-10
6288.56,5.68351761973e-10
6288.57,5.70549581258e-10
6288.58,5.78852125631e-10
6288.59,5.97165793408e-10
6288.6,6.28230345456e-10
6288.61,6.72955976072e-10
6288.62,7.29516972846e-10
6288.63,7.91703194921e-10
6288.64,8.4927382953e-10
6288.65,8.93098706413e-10
6288.66,9.21884559646e-10
6288.67,9.42593047282e-10
6288.68,9.62983220896e-10
6288.69,9.84506133629e-10
6288.7,1.00255681194e-09
6288.71,1.01145286388e-09
6288.72,1.00698069295e-09
6288.73,9.85892374887e-10
6288.74,9.47852384503e-10
6288.75,8.99335905022e-10
6288.76,8.5281423157e-10
6288.77,8.20657850969e-10
6288.78,8.09564380508e-10
6288.79,8.18203628498e-10
6288.8,8.36858122076e-10
6288.81,8.49468169426e-10
6288.82,8.40306952822e-10
6288.83,8.02996038182e-10
6288.84,7.43850451836e-10
6288.85,6.76228488134e-10
6288.86,6.12430877349e-10
6288.87,5.5986994433e-10
6288.88,5.21474421747e-10
6288.89,4.97338150102e-10
6288.9,4.85787018322e-10
6288.91,4.83442302915e-10
6288.92,4.84898246996e-10
6288.93,4.83457686448e-10
6288.94,4.73681466874e-10
6288.95,4.54082166847e-10
6288.96,4.27388828998e-10
6288.97,3.98355571063e-10
6288.98,3.71439988952e-10
6288.99,3.49854737756e-10
6289.0,3.3557636888e-10
6289.01,3.29485682708e-10
6289.02,3.31410710907e-10
6289.03,3.40109926993e-10
6289.04,3.53190064625e-10
6289.05,3.67047061337e-10
6289.06,3.77283792032e-10
6289.07,3.8007488546e-10
6289.08,3.73816697477e-10
6289.09,3.59680643232e-10
6289.1,3.40910487839e-10
6289.11,3.21606968653e-10
6289.12,3.05426684358e-10
6289.13,2.94709760987e-10
6289.14,2.90499501619e-10
6289.15,2.93183678785e-10
6289.16,3.03052980742e-10
6289.17,3.20339507016e-10
6289.18,3.4487367102e-10
6289.19,3.75885062261e-10
6289.2,4.12370351695e-10
6289.21,4.53726765499e-10
6289.22,4.99544876389e-10
6289.23,5.48043335616e-10
6289.24,5.94701463085e-10
6289.25,6.33265065867e-10
6289.26,6.58375590684e-10
6289.27,6.6668816058e-10
6289.28,6.56418111664e-10
6289.29,6.28239785329e-10
6289.3,5.86899774875e-10
6289.31,5.40065363999e-10
6289.32,4.94657457972e-10
6289.33,4.54075969245e-10
6289.34,4.18037926845e-10
6289.35,3.84431489286e-10
6289.36,3.51748098538e-10
6289.37,3.20374605721e-10
6289.38,2.9198826716e-10
6289.39,2.68187364477e-10
6289.4,2.49797539231e-10
6289.41,2.37013909979e-10
6289.42,2.297797551e-10
6289.43,2.27978835355e-10
6289.44,2.31327808443e-10
6289.45,2.39011196437e-10
6289.46,2.49297679564e-10
6289.47,2.5960443916e-10
6289.48,2.67254732892e-10
6289.49,2.70406152889e-10
6289.5,2.68440472964e-10
6289.51,2.61792190672e-10
6289.52,2.51406151682e-10
6289.53,2.38066304065e-10
6289.54,2.22269331985e-10
6289.55,2.04788169672e-10
6289.56,1.87053056397e-10
6289.57,1.70753040296e-10
6289.58,1.57121343945e-10
6289.59,1.46597892826e-10
6289.6,1.38971749469e-10
6289.61,1.33724421397e-10
6289.62,1.30346083317e-10
6289.63,1.28521537914e-10
6289.64,1.28150634593e-10
6289.65,1.29223271129e-10
6289.66,1.31601039229e-10
6289.67,1.34802635511e-10
6289.68,1.38018356825e-10
6289.69,1.40531094249e-10
6289.7,1.42234570834e-10
6289.71,1.43622352394e-10
6289.72,1.45197212871e-10
6289.73,1.46954601737e-10
6289.74,1.48402288306e-10
6289.75,1.48984688301e-10
6289.76,1.48553288058e-10
6289.77,1.47590247863e-10
6289.78,1.47039223394e-10
6289.79,1.47832643782e-10
6289.8,1.50393097689e-10
6289.81,1.54352392635e-10
6289.82,1.58630867101e-10
6289.83,1.61941677818e-10
6289.84,1.635005881e-10
6289.85,1.63412157802e-10
6289.86,1.62469740209e-10
6289.87,1.61700251761e-10
6289.88,1.62041731701e-10
6289.89,1.64193107348e-10
6289.9,1.68542989642e-10
6289.91,1.75165766273e-10
6289.92,1.8394352823e-10
6289.93,1.94802019855e-10
6289.94,2.07866844114e-10
6289.95,2.23404239042e-10
6289.96,2.41671350212e-10
6289.97,2.6264290919e-10
6289.98,2.8530269896e-10
6289.99,3.06811919967e-10
6290.0,3.22880587535e-10
6290.01,3.29991608956e-10
6290.02,3.27634791253e-10
6290.03,3.18249238407e-10
6290.04,3.05538603899e-10
6290.05,2.93172359646e-10
6290.06,2.84074887149e-10
6290.07,2.79731686536e-10
6290.08,2.79702662559e-10
6290.09,2.81710843189e-10
6290.1,2.8243369515e-10
6290.11,2.78918676371e-10
6290.12,2.70014091775e-10
6290.13,2.56801879848e-10
6290.14,2.41668717386e-10
6290.15,2.26824387805e-10
6290.16,2.13358756918e-10
6290.17,2.01240847742e-10
6290.18,1.89918870456e-10
6290.19,1.7889840866e-10
6290.2,1.68003922591e-10
6290.21,1.57482039269e-10
6290.22,1.47983065665e-10
6290.23,1.40293612024e-10
6290.24,1.34995426207e-10
6290.25,1.32318727455e-10
6290.26,1.32168230444e-10
6290.27,1.34171443047e-10
6290.28,1.37705118437e-10
6290.29,1.41902737849e-10
6290.3,1.45632455793e-10
6290.31,1.4758415448e-10
6290.32,1.46705730861e-10
6290.33,1.4283987865e-10
6290.34,1.36918901063e-10
6290.35,1.30405568217e-10
6290.36,1.24536104139e-10
6290.37,1.20020228481e-10
6290.38,1.17197703858e-10
6290.39,1.16288118723e-10
6290.4,1.17514882727e-10
6290.41,1.21097788435e-10
6290.42,1.27164422673e-10
6290.43,1.35606062066e-10
6290.44,1.45912799586e-10
6290.45,1.57043020792e-10
6290.46,1.67387309691e-10
6290.47,1.75026088479e-10
6290.48,1.78553942992e-10
6290.49,1.78090451814e-10
6290.5,1.7541934075e-10
